fps
FPS: 15.87
FPS: 15.38
FPS: 15.38
FPS: 15.15
FPS: 15.62
FPS: 14.92
FPS: 15.38
FPS: 14.08
FPS: 16.12
FPS: 15.15
FPS: 15.38
FPS: 11.25
FPS: 15.62
FPS: 15.62
FPS: 15.38
FPS: 15.62
FPS: 14.92
FPS: 15.38
FPS: 15.38
FPS: 14.91
FPS: 16.00
FPS: 15.15
FPS: 11.63
FPS: 15.87
FPS: 14.92
FPS: 15.62
FPS: 15.38
FPS: 15.20
FPS: 15.62
FPS: 15.15
FPS: 7.09
FPS: 15.47
FPS: 14.92
FPS: 15.38
FPS: 15.62
FPS: 15.38
FPS: 14.28
FPS: 11.36
FPS: 15.15
FPS: 14.70
FPS: 15.38
FPS: 15.15
FPS: 6.67
FPS: 14.70
FPS: 13.15
FPS: 14.08
FPS: 14.92
FPS: 15.15
FPS: 14.49
FPS: 14.70
FPS: 14.49
FPS: 14.70
FPS: 15.06
FPS: 15.38
FPS: 14.92
FPS: 14.28
FPS: 15.15
FPS: 15.62
FPS: 15.15
FPS: 15.62
FPS: 14.81
FPS: 15.38
FPS: 15.15
FPS: 7.01
FPS: 15.38
FPS: 14.49
FPS: 8.69
FPS: 14.92
FPS: 15.62
FPS: 14.49
FPS: 14.49
FPS: 14.08
FPS: 14.92
FPS: 15.38
FPS: 14.70
FPS: 8.00
FPS: 15.62
FPS: 14.92
FPS: 15.38
FPS: 14.49
FPS: 14.92
FPS: 14.92
FPS: 15.62
FPS: 14.49
FPS: 15.38
FPS: 15.15
FPS: 15.38
FPS: 15.38
FPS: 15.38
FPS: 14.70
FPS: 15.87
FPS: 14.70
FPS: 15.62
FPS: 14.92
FPS: 15.62
FPS: 15.15
FPS: 15.87
FPS: 15.87
FPS: 7.91
FPS: 15.87
FPS: 15.62
FPS: 15.38
FPS: 15.62
FPS: 15.62
FPS: 15.87
FPS: 15.87
FPS: 15.15
FPS: 15.38
FPS: 15.62
FPS: 15.38
FPS: 16.13
FPS: 15.86
FPS: 15.38
FPS: 15.74
FPS: 15.03
FPS: 16.12
FPS: 15.62
FPS: 14.92
FPS: 15.87
FPS: 15.87
FPS: 14.28
FPS: 15.62
FPS: 14.92
FPS: 15.87
FPS: 14.49
FPS: 14.92
FPS: 15.14
FPS: 15.15
FPS: 14.49
FPS: 15.14
FPS: 14.49
FPS: 14.08
FPS: 14.49
FPS: 15.87
FPS: 14.92
FPS: 15.38
FPS: 15.15
FPS: 14.08
FPS: 15.87
FPS: 14.49
FPS: 15.62
FPS: 15.38
FPS: 15.87
FPS: 14.70
FPS: 15.15
FPS: 14.92
FPS: 15.62
FPS: 14.49
FPS: 15.87
FPS: 15.15
FPS: 15.38
FPS: 15.15
FPS: 15.87
FPS: 15.15
FPS: 15.15
FPS: 14.70
FPS: 15.15
FPS: 15.38
FPS: 14.92
FPS: 14.28
FPS: 14.92
FPS: 13.89
FPS: 15.62
FPS: 14.49
FPS: 15.62
FPS: 14.08
FPS: 15.62
FPS: 13.89
FPS: 15.15
FPS: 13.70
FPS: 15.38
FPS: 14.92
FPS: 14.92
FPS: 14.70
FPS: 15.15
FPS: 14.92
FPS: 14.92
FPS: 14.70
FPS: 15.38
FPS: 14.92
FPS: 15.62
FPS: 15.19
FPS: 15.62
FPS: 12.82
FPS: 14.28
FPS: 14.49
FPS: 15.87
FPS: 15.38
FPS: 14.92
FPS: 15.62
FPS: 14.08
FPS: 12.82
FPS: 14.49
FPS: 15.15
FPS: 14.28
FPS: 10.10
FPS: 6.41
FPS: 14.08
FPS: 14.49
